Year,Month,Day,Hour,KW,MW,data
2023,8,31,14,2228.66,2.22866,8/31/23 14:00
2023,8,31,15,2236.56,2.23656,8/31/23 15:00
2023,8,31,16,2186.51,2.18651,8/31/23 16:00
2023,8,31,17,2022.18,2.02218,8/31/23 17:00
2023,8,31,18,1917.69,1.91769,8/31/23 18:00
2023,8,31,19,1983.02,1.98302,8/31/23 19:00
2023,8,31,20,1837.43,1.83743,8/31/23 20:00
2023,8,31,21,1611.95,1.61195,8/31/23 21:00
2023,8,31,22,1412.37,1.41237,8/31/23 22:00
2023,8,31,23,1197.36,1.19736,8/31/23 23:00
2023,9,1,0,538.57,0.53857,9/1/23 0:00
2023,9,1,1,1086.65,1.08665,9/1/23 1:00
2023,9,1,2,1084.6,1.0846,9/1/23 2:00
2023,9,1,3,1046.08,1.04608,9/1/23 3:00
2023,9,1,4,1118.14,1.11814,9/1/23 4:00
2023,9,1,5,1382.26,1.38226,9/1/23 5:00
2023,9,1,6,779.45,0.77945,9/1/23 6:00
2023,9,1,7,1669.57,1.66957,9/1/23 7:00
2023,9,1,8,1699.45,1.69945,9/1/23 8:00
2023,9,1,9,1747.37,1.74737,9/1/23 9:00
2023,9,1,10,1831.1,1.8311,9/1/23 10:00
2023,9,1,11,1896.3,1.8963,9/1/23 11:00
2023,9,1,12,1838.66,1.83866,9/1/23 12:00
2023,9,1,13,1841.81,1.84181,9/1/23 13:00
2023,9,1,14,1806.94,1.80694,9/1/23 14:00
2023,9,1,15,1764.45,1.76445,9/1/23 15:00
2023,9,1,16,1712.83,1.71283,9/1/23 16:00
2023,9,1,17,1552.55,1.55255,9/1/23 17:00
2023,9,1,18,1475.17,1.47517,9/1/23 18:00
2023,9,1,19,1438.06,1.43806,9/1/23 19:00
2023,9,1,20,1374.58,1.37458,9/1/23 20:00
2023,9,1,21,1308.8,1.3088,9/1/23 21:00
2023,9,1,22,1219.86,1.21986,9/1/23 22:00
2023,9,1,23,1082.13,1.08213,9/1/23 23:00
2023,9,2,0,990.21,0.99021,9/2/23 0:00
2023,9,2,1,988.55,0.98855,9/2/23 1:00
2023,9,2,2,987.27,0.98727,9/2/23 2:00
2023,9,2,3,978.48,0.97848,9/2/23 3:00
2023,9,2,4,1038.18,1.03818,9/2/23 4:00
2023,9,2,5,1188.85,1.18885,9/2/23 5:00
2023,9,2,6,1252.51,1.25251,9/2/23 6:00
2023,9,2,7,1263.75,1.26375,9/2/23 7:00
2023,9,2,8,1228.48,1.22848,9/2/23 8:00
2023,9,2,9,1291.73,1.29173,9/2/23 9:00
2023,9,2,10,1388.32,1.38832,9/2/23 10:00
2023,9,2,11,1126.79,1.12679,9/2/23 11:00
2023,9,2,12,1122.54,1.12254,9/2/23 12:00
2023,9,2,13,1507.11,1.50711,9/2/23 13:00
2023,9,2,14,1499.9,1.4999,9/2/23 14:00
2023,9,2,15,1527.72,1.52772,9/2/23 15:00
2023,9,2,16,1557.95,1.55795,9/2/23 16:00
2023,9,2,17,1561.36,1.56136,9/2/23 17:00
2023,9,2,18,1411.64,1.41164,9/2/23 18:00
2023,9,2,19,1380.24,1.38024,9/2/23 19:00
2023,9,2,20,1277.13,1.27713,9/2/23 20:00
2023,9,2,21,1181.41,1.18141,9/2/23 21:00
2023,9,2,22,1136.68,1.13668,9/2/23 22:00
2023,9,2,23,1074.02,1.07402,9/2/23 23:00
2023,9,3,0,1004.64,1.00464,9/3/23 0:00
2023,9,3,1,999.69,0.99969,9/3/23 1:00
2023,9,3,2,985.41,0.98541,9/3/23 2:00
2023,9,3,3,993.85,0.99385,9/3/23 3:00
2023,9,3,4,1056.95,1.05695,9/3/23 4:00
2023,9,3,5,1192.16,1.19216,9/3/23 5:00
2023,9,3,6,1271.55,1.27155,9/3/23 6:00
2023,9,3,7,1290.82,1.29082,9/3/23 7:00
2023,9,3,8,1273.59,1.27359,9/3/23 8:00
2023,9,3,9,1364.59,1.36459,9/3/23 9:00
2023,9,3,10,1376.55,1.37655,9/3/23 10:00
2023,9,3,11,1491.6,1.4916,9/3/23 11:00
2023,9,3,12,1577.39,1.57739,9/3/23 12:00
2023,9,3,13,1556.89,1.55689,9/3/23 13:00
2023,9,3,14,1569.08,1.56908,9/3/23 14:00
2023,9,3,15,1546.77,1.54677,9/3/23 15:00
2023,9,3,16,1561.64,1.56164,9/3/23 16:00
2023,9,3,17,1536.5,1.5365,9/3/23 17:00
2023,9,3,18,1453.33,1.45333,9/3/23 18:00
2023,9,3,19,1405.46,1.40546,9/3/23 19:00
2023,9,3,20,1389.69,1.38969,9/3/23 20:00
2023,9,3,21,1271.28,1.27128,9/3/23 21:00
2023,9,3,22,1221.62,1.22162,9/3/23 22:00
2023,9,3,23,1106.5,1.1065,9/3/23 23:00
2023,9,4,0,496.97,0.49697,9/4/23 0:00
2023,9,4,1,985.65,0.98565,9/4/23 1:00
2023,9,4,2,975.97,0.97597,9/4/23 2:00
2023,9,4,3,982.47,0.98247,9/4/23 3:00
2023,9,4,4,1033.7,1.0337,9/4/23 4:00
2023,9,4,5,1270.82,1.27082,9/4/23 5:00
2023,9,4,6,1417.9,1.4179,9/4/23 6:00
2023,9,4,7,1479.05,1.47905,9/4/23 7:00
2023,9,4,8,1108.08,1.10808,9/4/23 8:00
2023,9,4,9,1523.09,1.52309,9/4/23 9:00
2023,9,4,10,1584.08,1.58408,9/4/23 10:00
2023,9,4,11,1610.36,1.61036,9/4/23 11:00
2023,9,4,12,1576.66,1.57666,9/4/23 12:00
2023,9,4,13,1597.73,1.59773,9/4/23 13:00
2023,9,4,14,1608.34,1.60834,9/4/23 14:00
2023,9,4,15,1444.33,1.44433,9/4/23 15:00
2023,9,4,16,1481.41,1.48141,9/4/23 16:00
2023,9,4,17,1497.37,1.49737,9/4/23 17:00
2023,9,4,18,1459.19,1.45919,9/4/23 18:00
2023,9,4,19,1391.46,1.39146,9/4/23 19:00
2023,9,4,20,1336.39,1.33639,9/4/23 20:00
2023,9,4,21,1319.99,1.31999,9/4/23 21:00
2023,9,4,22,1231.79,1.23179,9/4/23 22:00
2023,9,4,23,1004.17,1.00417,9/4/23 23:00
2023,9,5,0,457.37,0.45737,9/5/23 0:00
2023,9,5,1,668.04,0.66804,9/5/23 1:00
2023,9,5,2,890.11,0.89011,9/5/23 2:00
2023,9,5,3,892.26,0.89226,9/5/23 3:00
2023,9,5,4,946.74,0.94674,9/5/23 4:00
2023,9,5,5,1166.67,1.16667,9/5/23 5:00
2023,9,5,6,1324.81,1.32481,9/5/23 6:00
2023,9,5,7,1447.54,1.44754,9/5/23 7:00
2023,9,5,8,1491.13,1.49113,9/5/23 8:00
2023,9,5,9,1603.79,1.60379,9/5/23 9:00
2023,9,5,10,1750.34,1.75034,9/5/23 10:00
2023,9,5,11,1894,1.894,9/5/23 11:00
2023,9,5,12,2101.98,2.10198,9/5/23 12:00
2023,9,5,13,2058.28,2.05828,9/5/23 13:00
2023,9,5,14,2042.33,2.04233,9/5/23 14:00
2023,9,5,15,2090.57,2.09057,9/5/23 15:00
2023,9,5,16,2013.53,2.01353,9/5/23 16:00
2023,9,5,17,1895.13,1.89513,9/5/23 17:00
2023,9,5,18,1783.44,1.78344,9/5/23 18:00
2023,9,5,19,1784.39,1.78439,9/5/23 19:00
2023,9,5,20,1781.48,1.78148,9/5/23 20:00
2023,9,5,21,1605.23,1.60523,9/5/23 21:00
2023,9,5,22,1410.72,1.41072,9/5/23 22:00
2023,9,5,23,1139.19,1.13919,9/5/23 23:00
2023,9,6,0,523.99,0.52399,9/6/23 0:00
2023,9,6,1,1034.37,1.03437,9/6/23 1:00
2023,9,6,2,1008.41,1.00841,9/6/23 2:00
2023,9,6,3,987.96,0.98796,9/6/23 3:00
2023,9,6,4,1004.46,1.00446,9/6/23 4:00
2023,9,6,5,1210.61,1.21061,9/6/23 5:00
2023,9,6,6,1358.38,1.35838,9/6/23 6:00
2023,9,6,7,1465.82,1.46582,9/6/23 7:00
2023,9,6,8,1615.7,1.6157,9/6/23 8:00
2023,9,6,9,1716.57,1.71657,9/6/23 9:00
2023,9,6,10,1856.52,1.85652,9/6/23 10:00
2023,9,6,11,1947.78,1.94778,9/6/23 11:00
2023,9,6,12,2032.72,2.03272,9/6/23 12:00
2023,9,6,13,2043.04,2.04304,9/6/23 13:00
2023,9,6,14,2038.16,2.03816,9/6/23 14:00
2023,9,6,15,2047.14,2.04714,9/6/23 15:00
2023,9,6,16,2029.08,2.02908,9/6/23 16:00
2023,9,6,17,1943.69,1.94369,9/6/23 17:00
2023,9,6,18,1845.98,1.84598,9/6/23 18:00
2023,9,6,19,1861.06,1.86106,9/6/23 19:00
2023,9,6,20,1885.39,1.88539,9/6/23 20:00
2023,9,6,21,1785.58,1.78558,9/6/23 21:00
2023,9,6,22,1561.77,1.56177,9/6/23 22:00
2023,9,6,23,1286.16,1.28616,9/6/23 23:00
2023,9,7,0,580.54,0.58054,9/7/23 0:00
2023,9,7,1,1150.94,1.15094,9/7/23 1:00
2023,9,7,2,1140.96,1.14096,9/7/23 2:00
2023,9,7,3,1109.55,1.10955,9/7/23 3:00
2023,9,7,4,1133,1.133,9/7/23 4:00
2023,9,7,5,1357.02,1.35702,9/7/23 5:00
2023,9,7,6,1502.34,1.50234,9/7/23 6:00
2023,9,7,7,1560.84,1.56084,9/7/23 7:00
2023,9,7,8,1609.14,1.60914,9/7/23 8:00
2023,9,7,9,1772.31,1.77231,9/7/23 9:00
2023,9,7,10,1932.26,1.93226,9/7/23 10:00
2023,9,7,11,2006.76,2.00676,9/7/23 11:00
2023,9,7,12,2014.68,2.01468,9/7/23 12:00
2023,9,7,13,2052.85,2.05285,9/7/23 13:00
2023,9,7,14,2122.38,2.12238,9/7/23 14:00
2023,9,7,15,2098.45,2.09845,9/7/23 15:00
2023,9,7,16,2073.49,2.07349,9/7/23 16:00
2023,9,7,17,1943.32,1.94332,9/7/23 17:00
2023,9,7,18,1855.39,1.85539,9/7/23 18:00
2023,9,7,19,1949.27,1.94927,9/7/23 19:00
2023,9,7,20,1866.64,1.86664,9/7/23 20:00
2023,9,7,21,1777.95,1.77795,9/7/23 21:00
2023,9,7,22,1600.37,1.60037,9/7/23 22:00
2023,9,7,23,1255.55,1.25555,9/7/23 23:00
2023,9,8,0,1139.68,1.13968,9/8/23 0:00
2023,9,8,1,1138.57,1.13857,9/8/23 1:00
2023,9,8,2,1137.65,1.13765,9/8/23 2:00
2023,9,8,3,1125.04,1.12504,9/8/23 3:00
2023,9,8,4,1194.51,1.19451,9/8/23 4:00
2023,9,8,5,1098.22,1.09822,9/8/23 5:00
2023,9,8,6,1599.44,1.59944,9/8/23 6:00
2023,9,8,7,1612.97,1.61297,9/8/23 7:00
2023,9,8,8,1712.02,1.71202,9/8/23 8:00
2023,9,8,9,1808.89,1.80889,9/8/23 9:00
2023,9,8,10,1920.99,1.92099,9/8/23 10:00
2023,9,8,11,1949.59,1.94959,9/8/23 11:00
2023,9,8,12,2025.48,2.02548,9/8/23 12:00
2023,9,8,13,2075,2.075,9/8/23 13:00
2023,9,8,14,1970.22,1.97022,9/8/23 14:00
2023,9,8,15,1921.88,1.92188,9/8/23 15:00
2023,9,8,16,1883.71,1.88371,9/8/23 16:00
2023,9,8,17,1800.18,1.80018,9/8/23 17:00
2023,9,8,18,1717.24,1.71724,9/8/23 18:00
2023,9,8,19,1661.75,1.66175,9/8/23 19:00
2023,9,8,20,1586.04,1.58604,9/8/23 20:00
2023,9,8,21,1491.64,1.49164,9/8/23 21:00
2023,9,8,22,1364.35,1.36435,9/8/23 22:00
2023,9,8,23,1161.32,1.16132,9/8/23 23:00
2023,9,9,0,1082.18,1.08218,9/9/23 0:00
2023,9,9,1,1087.72,1.08772,9/9/23 1:00
2023,9,9,2,1068.38,1.06838,9/9/23 2:00
2023,9,9,3,1056.03,1.05603,9/9/23 3:00
2023,9,9,4,1063.82,1.06382,9/9/23 4:00
2023,9,9,5,1178.2,1.1782,9/9/23 5:00
2023,9,9,6,1256.26,1.25626,9/9/23 6:00
2023,9,9,7,1225.07,1.22507,9/9/23 7:00
2023,9,9,8,1247.58,1.24758,9/9/23 8:00
2023,9,9,9,1272.23,1.27223,9/9/23 9:00
2023,9,9,10,1463.09,1.46309,9/9/23 10:00
2023,9,9,11,1543.14,1.54314,9/9/23 11:00
2023,9,9,12,1608.11,1.60811,9/9/23 12:00
2023,9,9,13,1614.71,1.61471,9/9/23 13:00
2023,9,9,14,1612.67,1.61267,9/9/23 14:00
2023,9,9,15,1571.32,1.57132,9/9/23 15:00
2023,9,9,16,1656.16,1.65616,9/9/23 16:00
2023,9,9,17,1642.65,1.64265,9/9/23 17:00
2023,9,9,18,1492.62,1.49262,9/9/23 18:00
2023,9,9,19,1441.56,1.44156,9/9/23 19:00
2023,9,9,20,1355.87,1.35587,9/9/23 20:00
2023,9,9,21,1301.95,1.30195,9/9/23 21:00
2023,9,9,22,1261.92,1.26192,9/9/23 22:00
2023,9,9,23,1177.82,1.17782,9/9/23 23:00
2023,9,10,0,541.56,0.54156,9/10/23 0:00
2023,9,10,1,1046.57,1.04657,9/10/23 1:00
2023,9,10,2,1039.64,1.03964,9/10/23 2:00
2023,9,10,3,1025.53,1.02553,9/10/23 3:00
2023,9,10,4,1074.45,1.07445,9/10/23 4:00
2023,9,10,5,1211.98,1.21198,9/10/23 5:00
2023,9,10,6,1287.48,1.28748,9/10/23 6:00
2023,9,10,7,1281.97,1.28197,9/10/23 7:00
2023,9,10,8,1311.64,1.31164,9/10/23 8:00
2023,9,10,9,1340.55,1.34055,9/10/23 9:00
2023,9,10,10,1369.35,1.36935,9/10/23 10:00
2023,9,10,11,1522.58,1.52258,9/10/23 11:00
2023,9,10,12,1595.75,1.59575,9/10/23 12:00
2023,9,10,13,1636.82,1.63682,9/10/23 13:00
2023,9,10,14,1610.59,1.61059,9/10/23 14:00
2023,9,10,15,1630.79,1.63079,9/10/23 15:00
2023,9,10,16,1603.59,1.60359,9/10/23 16:00
2023,9,10,17,1636.53,1.63653,9/10/23 17:00
2023,9,10,18,1476.62,1.47662,9/10/23 18:00
2023,9,10,19,1434.89,1.43489,9/10/23 19:00
2023,9,10,20,1380.46,1.38046,9/10/23 20:00
2023,9,10,21,1330.69,1.33069,9/10/23 21:00
2023,9,10,22,1308.91,1.30891,9/10/23 22:00
2023,9,10,23,1161.49,1.16149,9/10/23 23:00
2023,9,11,0,537.38,0.53738,9/11/23 0:00
2023,9,11,1,1071.04,1.07104,9/11/23 1:00
2023,9,11,2,1043.02,1.04302,9/11/23 2:00
2023,9,11,3,1043.58,1.04358,9/11/23 3:00
2023,9,11,4,1128.03,1.12803,9/11/23 4:00
2023,9,11,5,1019.03,1.01903,9/11/23 5:00
2023,9,11,6,1536.42,1.53642,9/11/23 6:00
2023,9,11,7,1626.7,1.6267,9/11/23 7:00
2023,9,11,8,1704.31,1.70431,9/11/23 8:00
2023,9,11,9,1769.02,1.76902,9/11/23 9:00
2023,9,11,10,1861.65,1.86165,9/11/23 10:00
2023,9,11,11,1917.01,1.91701,9/11/23 11:00
2023,9,11,12,1970.4,1.9704,9/11/23 12:00
2023,9,11,13,1941.66,1.94166,9/11/23 13:00
2023,9,11,14,2018.38,2.01838,9/11/23 14:00
2023,9,11,15,2009.72,2.00972,9/11/23 15:00
2023,9,11,16,1965.41,1.96541,9/11/23 16:00
2023,9,11,17,1851.6,1.8516,9/11/23 17:00
2023,9,11,18,1728.71,1.72871,9/11/23 18:00
2023,9,11,19,1803.72,1.80372,9/11/23 19:00
2023,9,11,20,1810.54,1.81054,9/11/23 20:00
2023,9,11,21,1725.76,1.72576,9/11/23 21:00
2023,9,11,22,1574.86,1.57486,9/11/23 22:00
2023,9,11,23,1182.84,1.18284,9/11/23 23:00
2023,9,12,0,526.59,0.52659,9/12/23 0:00
2023,9,12,1,801.97,0.80197,9/12/23 1:00
2023,9,12,2,1066.94,1.06694,9/12/23 2:00
2023,9,12,3,1052.29,1.05229,9/12/23 3:00
2023,9,12,4,1130.39,1.13039,9/12/23 4:00
2023,9,12,5,1396.53,1.39653,9/12/23 5:00
2023,9,12,6,1709.64,1.70964,9/12/23 6:00
2023,9,12,7,1735.35,1.73535,9/12/23 7:00
2023,9,12,8,1686.83,1.68683,9/12/23 8:00
2023,9,12,9,1829.96,1.82996,9/12/23 9:00
2023,9,12,10,1960.76,1.96076,9/12/23 10:00
2023,9,12,11,2014.15,2.01415,9/12/23 11:00
2023,9,12,12,2058.15,2.05815,9/12/23 12:00
2023,9,12,13,2095.06,2.09506,9/12/23 13:00
2023,9,12,14,2038.17,2.03817,9/12/23 14:00
2023,9,12,15,2049.39,2.04939,9/12/23 15:00
2023,9,12,16,1987.52,1.98752,9/12/23 16:00
2023,9,12,17,1827.99,1.82799,9/12/23 17:00
2023,9,12,18,1705.89,1.70589,9/12/23 18:00
2023,9,12,19,1735.6,1.7356,9/12/23 19:00
2023,9,12,20,1670.09,1.67009,9/12/23 20:00
2023,9,12,21,1604.55,1.60455,9/12/23 21:00
2023,9,12,22,1362.03,1.36203,9/12/23 22:00
2023,9,12,23,1181.86,1.18186,9/12/23 23:00
2023,9,13,0,1106.22,1.10622,9/13/23 0:00
2023,9,13,1,1106.83,1.10683,9/13/23 1:00
2023,9,13,2,1099.34,1.09934,9/13/23 2:00
2023,9,13,3,1087.84,1.08784,9/13/23 3:00
2023,9,13,4,1143.18,1.14318,9/13/23 4:00
2023,9,13,5,1072.96,1.07296,9/13/23 5:00
2023,9,13,6,1610.32,1.61032,9/13/23 6:00
2023,9,13,7,1674.53,1.67453,9/13/23 7:00
2023,9,13,8,1722.67,1.72267,9/13/23 8:00
2023,9,13,9,1761.46,1.76146,9/13/23 9:00
2023,9,13,10,1876.03,1.87603,9/13/23 10:00
2023,9,13,11,1895.88,1.89588,9/13/23 11:00
2023,9,13,12,1884.92,1.88492,9/13/23 12:00
2023,9,13,13,1924.09,1.92409,9/13/23 13:00
2023,9,13,14,1899.02,1.89902,9/13/23 14:00
2023,9,13,15,1902.47,1.90247,9/13/23 15:00
2023,9,13,16,1881.21,1.88121,9/13/23 16:00
2023,9,13,17,1818.4,1.8184,9/13/23 17:00
2023,9,13,18,1761.86,1.76186,9/13/23 18:00
2023,9,13,19,1802.57,1.80257,9/13/23 19:00
2023,9,13,20,1737.72,1.73772,9/13/23 20:00
2023,9,13,21,1674.31,1.67431,9/13/23 21:00
2023,9,13,22,1503.37,1.50337,9/13/23 22:00
2023,9,13,23,1194.68,1.19468,9/13/23 23:00
2023,9,14,0,1108.4,1.1084,9/14/23 0:00
2023,9,14,1,1118.92,1.11892,9/14/23 1:00
2023,9,14,2,1114.91,1.11491,9/14/23 2:00
2023,9,14,3,1102.02,1.10202,9/14/23 3:00
2023,9,14,4,1158.93,1.15893,9/14/23 4:00
2023,9,14,5,1406.44,1.40644,9/14/23 5:00
2023,9,14,6,1580.6,1.5806,9/14/23 6:00
2023,9,14,7,1661.64,1.66164,9/14/23 7:00
2023,9,14,8,1723.79,1.72379,9/14/23 8:00
2023,9,14,9,1870.26,1.87026,9/14/23 9:00
2023,9,14,10,1947.36,1.94736,9/14/23 10:00
2023,9,14,11,1970.25,1.97025,9/14/23 11:00
2023,9,14,12,1997.6,1.9976,9/14/23 12:00
2023,9,14,13,2015.22,2.01522,9/14/23 13:00
2023,9,14,14,1959.73,1.95973,9/14/23 14:00
2023,9,14,15,1992.54,1.99254,9/14/23 15:00
2023,9,14,16,1902.61,1.90261,9/14/23 16:00
2023,9,14,17,1834.64,1.83464,9/14/23 17:00
2023,9,14,18,1733.35,1.73335,9/14/23 18:00
2023,9,14,19,1809.35,1.80935,9/14/23 19:00
2023,9,14,20,1774.85,1.77485,9/14/23 20:00
2023,9,14,21,1716.51,1.71651,9/14/23 21:00
2023,9,14,22,1515.37,1.51537,9/14/23 22:00
2023,9,14,23,1215.31,1.21531,9/14/23 23:00
2023,9,15,0,540.62,0.54062,9/15/23 0:00
2023,9,15,1,1106.41,1.10641,9/15/23 1:00
2023,9,15,2,1090.49,1.09049,9/15/23 2:00
2023,9,15,3,1084.94,1.08494,9/15/23 3:00
2023,9,15,4,1137.35,1.13735,9/15/23 4:00
2023,9,15,5,1358.88,1.35888,9/15/23 5:00
2023,9,15,6,1497.1,1.4971,9/15/23 6:00
2023,9,15,7,1533.69,1.53369,9/15/23 7:00
2023,9,15,8,1614.51,1.61451,9/15/23 8:00
2023,9,15,9,1769.58,1.76958,9/15/23 9:00
2023,9,15,10,1864.5,1.8645,9/15/23 10:00
2023,9,15,11,1875.05,1.87505,9/15/23 11:00
2023,9,15,12,1870.62,1.87062,9/15/23 12:00
2023,9,15,13,1920,1.92,9/15/23 13:00
2023,9,15,14,1854.72,1.85472,9/15/23 14:00
2023,9,15,15,1858.77,1.85877,9/15/23 15:00
2023,9,15,16,1821.58,1.82158,9/15/23 16:00
2023,9,15,17,1720.95,1.72095,9/15/23 17:00
2023,9,15,18,1627.69,1.62769,9/15/23 18:00
2023,9,15,19,1566.04,1.56604,9/15/23 19:00
2023,9,15,20,1488.18,1.48818,9/15/23 20:00
2023,9,15,21,1386.27,1.38627,9/15/23 21:00
2023,9,15,22,1283.39,1.28339,9/15/23 22:00
2023,9,15,23,1138.94,1.13894,9/15/23 23:00
2023,9,16,0,531.55,0.53155,9/16/23 0:00
2023,9,16,1,1055.66,1.05566,9/16/23 1:00
2023,9,16,2,1060.74,1.06074,9/16/23 2:00
2023,9,16,3,1047.6,1.0476,9/16/23 3:00
2023,9,16,4,1105.69,1.10569,9/16/23 4:00
2023,9,16,5,1238.92,1.23892,9/16/23 5:00
2023,9,16,6,1291.64,1.29164,9/16/23 6:00
2023,9,16,7,1381.62,1.38162,9/16/23 7:00
2023,9,16,8,1317.41,1.31741,9/16/23 8:00
2023,9,16,9,1359.42,1.35942,9/16/23 9:00
2023,9,16,10,1456.06,1.45606,9/16/23 10:00
2023,9,16,11,1516.71,1.51671,9/16/23 11:00
2023,9,16,12,1509.2,1.5092,9/16/23 12:00
2023,9,16,13,1620.68,1.62068,9/16/23 13:00
2023,9,16,14,1609.83,1.60983,9/16/23 14:00
2023,9,16,15,1607.61,1.60761,9/16/23 15:00
2023,9,16,16,1588.78,1.58878,9/16/23 16:00
2023,9,16,17,1581.06,1.58106,9/16/23 17:00
2023,9,16,18,1481.87,1.48187,9/16/23 18:00
2023,9,16,19,1427.12,1.42712,9/16/23 19:00
2023,9,16,20,1395.48,1.39548,9/16/23 20:00
2023,9,16,21,1315.93,1.31593,9/16/23 21:00
2023,9,16,22,1267.1,1.2671,9/16/23 22:00
2023,9,16,23,1194.63,1.19463,9/16/23 23:00
2023,9,17,0,548.95,0.54895,9/17/23 0:00
2023,9,17,1,1088.49,1.08849,9/17/23 1:00
2023,9,17,2,1075.15,1.07515,9/17/23 2:00
2023,9,17,3,1072.29,1.07229,9/17/23 3:00
2023,9,17,4,1109.01,1.10901,9/17/23 4:00
2023,9,17,5,1223.49,1.22349,9/17/23 5:00
2023,9,17,6,1260.8,1.2608,9/17/23 6:00
2023,9,17,7,1253.55,1.25355,9/17/23 7:00
2023,9,17,8,1295.41,1.29541,9/17/23 8:00
2023,9,17,9,1374.3,1.3743,9/17/23 9:00
2023,9,17,10,1333.03,1.33303,9/17/23 10:00
2023,9,17,11,1495.93,1.49593,9/17/23 11:00
2023,9,17,12,1582.42,1.58242,9/17/23 12:00
2023,9,17,13,1602.19,1.60219,9/17/23 13:00
2023,9,17,14,1616.63,1.61663,9/17/23 14:00
2023,9,17,15,1612.63,1.61263,9/17/23 15:00
2023,9,17,16,1593.56,1.59356,9/17/23 16:00
2023,9,17,17,1593.82,1.59382,9/17/23 17:00
2023,9,17,18,1479.2,1.4792,9/17/23 18:00
2023,9,17,19,1448.69,1.44869,9/17/23 19:00
2023,9,17,20,1408.22,1.40822,9/17/23 20:00
2023,9,17,21,1340.64,1.34064,9/17/23 21:00
2023,9,17,22,1274.62,1.27462,9/17/23 22:00
2023,9,17,23,1197.05,1.19705,9/17/23 23:00
2023,9,18,0,826.61,0.82661,9/18/23 0:00
2023,9,18,1,1080.71,1.08071,9/18/23 1:00
2023,9,18,2,1061.99,1.06199,9/18/23 2:00
2023,9,18,3,1062.27,1.06227,9/18/23 3:00
2023,9,18,4,1104.68,1.10468,9/18/23 4:00
2023,9,18,5,1332.61,1.33261,9/18/23 5:00
2023,9,18,6,1518.63,1.51863,9/18/23 6:00
2023,9,18,7,1578.96,1.57896,9/18/23 7:00
2023,9,18,8,1652.36,1.65236,9/18/23 8:00
2023,9,18,9,1755.51,1.75551,9/18/23 9:00
2023,9,18,10,1827.81,1.82781,9/18/23 10:00
2023,9,18,11,1915.29,1.91529,9/18/23 11:00
2023,9,18,12,1936.44,1.93644,9/18/23 12:00
2023,9,18,13,1962.53,1.96253,9/18/23 13:00
2023,9,18,14,2008.79,2.00879,9/18/23 14:00
2023,9,18,15,2000.67,2.00067,9/18/23 15:00
2023,9,18,16,1926.32,1.92632,9/18/23 16:00
2023,9,18,17,1748.59,1.74859,9/18/23 17:00
2023,9,18,18,1754.83,1.75483,9/18/23 18:00
2023,9,18,19,1801.15,1.80115,9/18/23 19:00
2023,9,18,20,1742.27,1.74227,9/18/23 20:00
2023,9,18,21,1678.72,1.67872,9/18/23 21:00
2023,9,18,22,1497.14,1.49714,9/18/23 22:00
2023,9,18,23,1188.62,1.18862,9/18/23 23:00
2023,9,19,0,548.64,0.54864,9/19/23 0:00
2023,9,19,1,548.37,0.54837,9/19/23 1:00
2023,9,19,2,1084.96,1.08496,9/19/23 2:00
2023,9,19,3,1059.72,1.05972,9/19/23 3:00
2023,9,19,4,813.18,0.81318,9/19/23 4:00
2023,9,19,5,956.67,0.95667,9/19/23 5:00
2023,9,19,6,1426.53,1.42653,9/19/23 6:00
2023,9,19,7,1416.28,1.41628,9/19/23 7:00
2023,9,19,8,1520.77,1.52077,9/19/23 8:00
2023,9,19,9,1658.22,1.65822,9/19/23 9:00
2023,9,19,10,1775.58,1.77558,9/19/23 10:00
2023,9,19,11,1850.86,1.85086,9/19/23 11:00
2023,9,19,12,1856.87,1.85687,9/19/23 12:00
2023,9,19,13,1896.16,1.89616,9/19/23 13:00
2023,9,19,14,1955.49,1.95549,9/19/23 14:00
2023,9,19,15,1947.84,1.94784,9/19/23 15:00
2023,9,19,16,1899.02,1.89902,9/19/23 16:00
2023,9,19,17,1345.9,1.3459,9/19/23 17:00
2023,9,19,18,1768.81,1.76881,9/19/23 18:00
2023,9,19,19,1736.07,1.73607,9/19/23 19:00
2023,9,19,20,1645.63,1.64563,9/19/23 20:00
2023,9,19,21,1522.37,1.52237,9/19/23 21:00
2023,9,19,22,1359.25,1.35925,9/19/23 22:00
2023,9,19,23,876.65,0.87665,9/19/23 23:00
2023,9,20,0,543.77,0.54377,9/20/23 0:00
2023,9,20,1,798.88,0.79888,9/20/23 1:00
2023,9,20,2,527.9,0.5279,9/20/23 2:00
2023,9,20,3,521.28,0.52128,9/20/23 3:00
2023,9,20,4,788.14,0.78814,9/20/23 4:00
2023,9,20,5,599.92,0.59992,9/20/23 5:00
2023,9,20,6,673,0.673,9/20/23 6:00
2023,9,20,7,732.73,0.73273,9/20/23 7:00
2023,9,20,8,730.37,0.73037,9/20/23 8:00
2023,9,20,9,790.3,0.7903,9/20/23 9:00
2023,9,20,10,1227.8,1.2278,9/20/23 10:00
2023,9,20,11,1324.39,1.32439,9/20/23 11:00
2023,9,20,12,1780.64,1.78064,9/20/23 12:00
2023,9,20,13,1828.68,1.82868,9/20/23 13:00
2023,9,20,14,1836.85,1.83685,9/20/23 14:00
2023,9,20,15,1824.94,1.82494,9/20/23 15:00
2023,9,20,16,1823.99,1.82399,9/20/23 16:00
2023,9,20,17,1768.25,1.76825,9/20/23 17:00
