RT_Demand,GW,Date,Hr_End,time
"10,401.64",10.401635,Oct-23,24,10/26/23 0:00
"9,816.74",9.816735,Oct-23,01,10/27/23 1:00
"9,413.75",9.413745,Oct-23,02,10/27/23 2:00
"9,151.84",9.151843,Oct-23,03,10/27/23 3:00
"9,065.92",9.065916,Oct-23,04,10/27/23 4:00
"9,278.37",9.278367,Oct-23,05,10/27/23 5:00
"9,985.45",9.985447,Oct-23,06,10/27/23 6:00
"11,248.97",11.248966,Oct-23,07,10/27/23 7:00
"12,184.36",12.184358,Oct-23,08,10/27/23 8:00
"12,515.21",12.515206,Oct-23,09,10/27/23 9:00
"12,400.90",12.400903,Oct-23,10,10/27/23 10:00
"12,305.91",12.305905,Oct-23,11,10/27/23 11:00
"12,324.68",12.324678,Oct-23,12,10/27/23 12:00
"12,495.64",12.495638,Oct-23,13,10/27/23 13:00
"12,451.43",12.451431,Oct-23,14,10/27/23 14:00
"12,395.66",12.395656,Oct-23,15,10/27/23 15:00
"12,725.91",12.725911,Oct-23,16,10/27/23 16:00
"13,162.85",13.162845,Oct-23,17,10/27/23 17:00
"13,560.66",13.560655,Oct-23,18,10/27/23 18:00
"13,701.85",13.701847,Oct-23,19,10/27/23 19:00
"13,247.07",13.247074,Oct-23,20,10/27/23 20:00
"12,691.85",12.691848,Oct-23,21,10/27/23 21:00
"12,008.72",12.008718,Oct-23,22,10/27/23 22:00
"11,214.24",11.214237,Oct-23,23,10/27/23 23:00
"10,395.89",10.395886,Oct-23,24,10/27/23 0:00
"9,767.55",9.767554,Oct-23,01,10/28/23 1:00
"9,321.89",9.321893,Oct-23,02,10/28/23 2:00
"9,045.46",9.045464,Oct-23,03,10/28/23 3:00
"8,905.06",8.905055,Oct-23,04,10/28/23 4:00
"8,938.36",8.938362,Oct-23,05,10/28/23 5:00
"9,175.12",9.175117,Oct-23,06,10/28/23 6:00
"9,719.55",9.719546,Oct-23,07,10/28/23 7:00
"10,313.27",10.313267,Oct-23,08,10/28/23 8:00
"10,786.05",10.786053,Oct-23,09,10/28/23 9:00
"10,850.46",10.850464,Oct-23,10,10/28/23 10:00
"10,867.65",10.867648,Oct-23,11,10/28/23 11:00
"10,916.26",10.916258,Oct-23,12,10/28/23 12:00
"11,124.22",11.124224,Oct-23,13,10/28/23 13:00
"11,440.38",11.440375,Oct-23,14,10/28/23 14:00
"11,908.48",11.908475,Oct-23,15,10/28/23 15:00
"12,326.68",12.326683,Oct-23,16,10/28/23 16:00
"12,738.51",12.73851,Oct-23,17,10/28/23 17:00
"13,196.00",13.196001,Oct-23,18,10/28/23 18:00
"13,427.50",13.427503,Oct-23,19,10/28/23 19:00
"12,962.47",12.962471,Oct-23,20,10/28/23 20:00
"12,287.17",12.287165,Oct-23,21,10/28/23 21:00
"11,574.02",11.574017,Oct-23,22,10/28/23 22:00
"10,777.45",10.777446,Oct-23,23,10/28/23 23:00
"10,034.10",10.034104,Oct-23,24,10/28/23 0:00
"9,419.70",9.419702,Oct-23,01,10/29/23 1:00
"9,013.25",9.013251,Oct-23,02,10/29/23 2:00
"8,687.39",8.687391,Oct-23,03,10/29/23 3:00
"8,551.79",8.55179,Oct-23,04,10/29/23 4:00
"8,525.59",8.525586,Oct-23,05,10/29/23 5:00
"8,693.93",8.693929,Oct-23,06,10/29/23 6:00
"9,099.60",9.099604,Oct-23,07,10/29/23 7:00
"9,663.12",9.663117,Oct-23,08,10/29/23 8:00
"10,401.89",10.40189,Oct-23,09,10/29/23 9:00
"11,074.10",11.074104,Oct-23,10,10/29/23 10:00
"11,584.31",11.584312,Oct-23,11,10/29/23 11:00
"11,975.25",11.97525,Oct-23,12,10/29/23 12:00
"12,201.85",12.201851,Oct-23,13,10/29/23 13:00
"12,187.68",12.187676,Oct-23,14,10/29/23 14:00
"12,261.81",12.26181,Oct-23,15,10/29/23 15:00
"12,374.96",12.374964,Oct-23,16,10/29/23 16:00
"12,745.79",12.745793,Oct-23,17,10/29/23 17:00
"13,315.25",13.315251,Oct-23,18,10/29/23 18:00
"13,413.20",13.413197,Oct-23,19,10/29/23 19:00
"12,979.74",12.979739,Oct-23,20,10/29/23 20:00
"12,385.27",12.38527,Oct-23,21,10/29/23 21:00
"11,617.57",11.617565,Oct-23,22,10/29/23 22:00
"10,720.44",10.720436,Oct-23,23,10/29/23 23:00
"9,919.78",9.919777,Oct-23,24,10/29/23 0:00
"9,397.15",9.397151,Oct-23,01,10/30/23 1:00
"9,090.13",9.090131,Oct-23,02,10/30/23 2:00
"8,932.71",8.932708,Oct-23,03,10/30/23 3:00
"8,926.90",8.926899,Oct-23,04,10/30/23 4:00
"9,224.26",9.224262,Oct-23,05,10/30/23 5:00
"10,059.35",10.059345,Oct-23,06,10/30/23 6:00
"11,507.93",11.507925,Oct-23,07,10/30/23 7:00
"12,632.52",12.632521,Oct-23,08,10/30/23 8:00
"13,131.11",13.131112,Oct-23,09,10/30/23 9:00
"13,461.68",13.461678,Oct-23,10,10/30/23 10:00
"13,607.83",13.607831,Oct-23,11,10/30/23 11:00
"13,673.71",13.673712,Oct-23,12,10/30/23 12:00
"13,702.36",13.702358,Oct-23,13,10/30/23 13:00
"13,654.10",13.654098,Oct-23,14,10/30/23 14:00
"13,545.46",13.545459,Oct-23,15,10/30/23 15:00
"13,562.11",13.562113,Oct-23,16,10/30/23 16:00
"13,793.21",13.793209,Oct-23,17,10/30/23 17:00
"14,325.75",14.325748,Oct-23,18,10/30/23 18:00
"14,410.08",14.410084,Oct-23,19,10/30/23 19:00
"13,940.58",13.94058,Oct-23,20,10/30/23 20:00
"13,280.17",13.280171,Oct-23,21,10/30/23 21:00
"12,442.29",12.442288,Oct-23,22,10/30/23 22:00
"11,428.46",11.428456,Oct-23,23,10/30/23 23:00
"10,512.77",10.512772,Oct-23,24,10/30/23 0:00
"9,952.03",9.952027,Oct-23,01,10/31/23 1:00
"9,614.86",9.614864,Oct-23,02,10/31/23 2:00
"9,462.71",9.462708,Oct-23,03,10/31/23 3:00
"9,448.01",9.448012,Oct-23,04,10/31/23 4:00
"9,754.96",9.754964,Oct-23,05,10/31/23 5:00
"10,680.04",10.680043,Oct-23,06,10/31/23 6:00
"12,245.95",12.245952,Oct-23,07,10/31/23 7:00
"13,254.15",13.25415,Oct-23,08,10/31/23 8:00
"13,185.90",13.185902,Oct-23,09,10/31/23 9:00
"12,443.59",12.44359,Oct-23,10,10/31/23 10:00
"11,815.02",11.81502,Oct-23,11,10/31/23 11:00
"11,369.98",11.369979,Oct-23,12,10/31/23 12:00
"11,105.80",11.105796,Oct-23,13,10/31/23 13:00
"11,136.64",11.136637,Oct-23,14,10/31/23 14:00
"11,338.20",11.3382,Oct-23,15,10/31/23 15:00
"11,973.52",11.973517,Oct-23,16,10/31/23 16:00
"12,854.37",12.85437,Oct-23,17,10/31/23 17:00
"13,558.09",13.558091,Oct-23,18,10/31/23 18:00
"13,697.77",13.697767,Oct-23,19,10/31/23 19:00
"13,435.22",13.435217,Oct-23,20,10/31/23 20:00
"13,194.12",13.194121,Oct-23,21,10/31/23 21:00
"12,590.38",12.590377,Oct-23,22,10/31/23 22:00
"11,653.60",11.653601,Oct-23,23,10/31/23 23:00
"10,792.67",10.792669,Oct-23,24,10/31/23 0:00
"10,236.16",10.236161,Nov-23,01,11/1/23 1:00
"9,922.54",9.922535,Nov-23,02,11/1/23 2:00
"9,759.94",9.759944,Nov-23,03,11/1/23 3:00
"9,780.53",9.780528,Nov-23,04,11/1/23 4:00
"10,060.82",10.060818,Nov-23,05,11/1/23 5:00
"10,958.84",10.958836,Nov-23,06,11/1/23 6:00
"12,445.41",12.445408,Nov-23,07,11/1/23 7:00
"13,477.88",13.477875,Nov-23,08,11/1/23 8:00
"13,582.48",13.582482,Nov-23,09,11/1/23 9:00
"13,387.35",13.387354,Nov-23,10,11/1/23 10:00
"13,246.38",13.246377,Nov-23,11,11/1/23 11:00
"13,144.03",13.144034,Nov-23,12,11/1/23 12:00
"13,110.37",13.110374,Nov-23,13,11/1/23 13:00
"13,156.79",13.156789,Nov-23,14,11/1/23 14:00
"13,087.64",13.087635,Nov-23,15,11/1/23 15:00
"13,268.39",13.268393,Nov-23,16,11/1/23 16:00
"13,770.93",13.770932,Nov-23,17,11/1/23 17:00
"14,541.60",14.541596,Nov-23,18,11/1/23 18:00
"15,034.51",15.034511,Nov-23,19,11/1/23 19:00
"14,740.71",14.74071,Nov-23,20,11/1/23 20:00
"14,207.70",14.2077,Nov-23,21,11/1/23 21:00
"13,414.87",13.414868,Nov-23,22,11/1/23 22:00
"12,368.26",12.368264,Nov-23,23,11/1/23 23:00
"11,490.48",11.490477,Nov-23,24,11/1/23 0:00
"10,902.72",10.90272,Nov-23,01,11/2/23 1:00
"10,594.64",10.594642,Nov-23,02,11/2/23 2:00
"10,465.89",10.465887,Nov-23,03,11/2/23 3:00
"10,503.93",10.503932,Nov-23,04,11/2/23 4:00
"10,865.83",10.865829,Nov-23,05,11/2/23 5:00
"11,792.63",11.792632,Nov-23,06,11/2/23 6:00
"13,358.29",13.358294,Nov-23,07,11/2/23 7:00
"14,415.08",14.415078,Nov-23,08,11/2/23 8:00
"14,294.21",14.294206,Nov-23,09,11/2/23 9:00
"13,489.65",13.489649,Nov-23,10,11/2/23 10:00
"12,699.92",12.699918,Nov-23,11,11/2/23 11:00
"12,111.93",12.11193,Nov-23,12,11/2/23 12:00
"11,767.22",11.767223,Nov-23,13,11/2/23 13:00
"11,704.74",11.704735,Nov-23,14,11/2/23 14:00
"11,816.97",11.816972,Nov-23,15,11/2/23 15:00
"12,342.95",12.342945,Nov-23,16,11/2/23 16:00
"13,248.83",13.24883,Nov-23,17,11/2/23 17:00
"14,324.77",14.32477,Nov-23,18,11/2/23 18:00
"14,918.88",14.918884,Nov-23,19,11/2/23 19:00
"14,687.19",14.687194,Nov-23,20,11/2/23 20:00
"14,198.51",14.198512,Nov-23,21,11/2/23 21:00
"13,422.59",13.422586,Nov-23,22,11/2/23 22:00
"12,446.56",12.446561,Nov-23,23,11/2/23 23:00
"11,605.36",11.605357,Nov-23,24,11/2/23 0:00
"10,981.09",10.981086,Nov-23,01,11/3/23 1:00
"10,636.59",10.636592,Nov-23,02,11/3/23 2:00
"10,446.40",10.446403,Nov-23,03,11/3/23 3:00
"10,418.07",10.418073,Nov-23,04,11/3/23 4:00
"10,692.77",10.692774,Nov-23,05,11/3/23 5:00
"11,530.56",11.530562,Nov-23,06,11/3/23 6:00
"13,001.74",13.001743,Nov-23,07,11/3/23 7:00
"13,979.29",13.979289,Nov-23,08,11/3/23 8:00
"13,930.27",13.93027,Nov-23,09,11/3/23 9:00
"13,242.85",13.242852,Nov-23,10,11/3/23 10:00
"12,489.39",12.48939,Nov-23,11,11/3/23 11:00
"12,006.54",12.006542,Nov-23,12,11/3/23 12:00
"11,491.57",11.491566,Nov-23,13,11/3/23 13:00
"11,276.99",11.276991,Nov-23,14,11/3/23 14:00
"11,377.91",11.377913,Nov-23,15,11/3/23 15:00
"11,874.50",11.874499,Nov-23,16,11/3/23 16:00
"12,725.11",12.725111,Nov-23,17,11/3/23 17:00
"13,575.79",13.575788,Nov-23,18,11/3/23 18:00
"13,941.20",13.941196,Nov-23,19,11/3/23 19:00
"13,557.04",13.557044,Nov-23,20,11/3/23 20:00
"13,067.31",13.067314,Nov-23,21,11/3/23 21:00
"12,409.62",12.409624,Nov-23,22,11/3/23 22:00
"11,592.72",11.592715,Nov-23,23,11/3/23 23:00
"10,752.59",10.752585,Nov-23,24,11/3/23 0:00
"10,149.54",10.149538,Nov-23,01,11/4/23 1:00
"9,764.60",9.764602,Nov-23,02,11/4/23 2:00
"9,552.70",9.552703,Nov-23,03,11/4/23 3:00
"9,475.75",9.475752,Nov-23,04,11/4/23 4:00
"9,559.59",9.559588,Nov-23,05,11/4/23 5:00
"9,889.49",9.889494,Nov-23,06,11/4/23 6:00
"10,506.34",10.506342,Nov-23,07,11/4/23 7:00
"11,221.03",11.221031,Nov-23,08,11/4/23 8:00
"11,714.55",11.71455,Nov-23,09,11/4/23 9:00
"11,854.45",11.854449,Nov-23,10,11/4/23 10:00
"11,674.94",11.67494,Nov-23,11,11/4/23 11:00
"11,470.08",11.470077,Nov-23,12,11/4/23 12:00
"11,397.01",11.397014,Nov-23,13,11/4/23 13:00
"11,329.27",11.329271,Nov-23,14,11/4/23 14:00
"11,375.53",11.375526,Nov-23,15,11/4/23 15:00
"11,666.50",11.666502,Nov-23,16,11/4/23 16:00
"12,116.33",12.116327,Nov-23,17,11/4/23 17:00
"12,790.82",12.790823,Nov-23,18,11/4/23 18:00
"13,030.36",13.030355,Nov-23,19,11/4/23 19:00
"12,643.20",12.643202,Nov-23,20,11/4/23 20:00
"12,205.31",12.205307,Nov-23,21,11/4/23 21:00
"11,653.86",11.653863,Nov-23,22,11/4/23 22:00
"10,990.22",10.990224,Nov-23,23,11/4/23 23:00
"10,277.62",10.277615,Nov-23,24,11/4/23 0:00
"9,730.51",9.730509,Nov-23,01,11/5/23 1:00
"9,322.33",9.32233,Nov-23,02,11/5/23 2:00
"9,012.24",9.012238,Nov-23,03,11/5/23 3:00
"8,958.23",8.958231,Nov-23,04,11/5/23 4:00
"9,082.07",9.082065,Nov-23,05,11/5/23 5:00
"9,457.88",9.457881,Nov-23,06,11/5/23 6:00
"10,039.24",10.039244,Nov-23,07,11/5/23 7:00
"10,600.61",10.600612,Nov-23,08,11/5/23 8:00
"10,881.05",10.881049,Nov-23,09,11/5/23 9:00
"10,899.51",10.899514,Nov-23,10,11/5/23 10:00
"10,732.90",10.7329,Nov-23,11,11/5/23 11:00
"10,721.80",10.721798,Nov-23,12,11/5/23 12:00
"10,700.68",10.700682,Nov-23,13,11/5/23 13:00
"10,832.68",10.832684,Nov-23,14,11/5/23 14:00
"11,170.73",11.170725,Nov-23,15,11/5/23 15:00
"11,828.44",11.828442,Nov-23,16,11/5/23 16:00
"12,792.76",12.792761,Nov-23,17,11/5/23 17:00
"13,603.57",13.603565,Nov-23,18,11/5/23 18:00
"13,355.32",13.355315,Nov-23,19,11/5/23 19:00
"12,891.84",12.891836,Nov-23,20,11/5/23 20:00
"12,326.98",12.326977,Nov-23,21,11/5/23 21:00
"11,539.98",11.539977,Nov-23,22,11/5/23 22:00
"10,726.60",10.726595,Nov-23,23,11/5/23 23:00
"10,056.08",10.056076,Nov-23,24,11/5/23 0:00
"9,639.07",9.63907,Nov-23,01,11/6/23 1:00
"9,427.26",9.427263,Nov-23,02,11/6/23 2:00
"9,360.49",9.360488,Nov-23,03,11/6/23 3:00
"9,464.10",9.464098,Nov-23,04,11/6/23 4:00
"9,887.77",9.887769,Nov-23,05,11/6/23 5:00
"10,947.45",10.947453,Nov-23,06,11/6/23 6:00
"12,439.80",12.439803,Nov-23,07,11/6/23 7:00
"13,152.29",13.152294,Nov-23,08,11/6/23 8:00
"12,974.27",12.97427,Nov-23,09,11/6/23 9:00
"12,582.42",12.582417,Nov-23,10,11/6/23 10:00
"12,226.23",12.226225,Nov-23,11,11/6/23 11:00
"12,303.62",12.30362,Nov-23,12,11/6/23 12:00
"12,674.98",12.674977,Nov-23,13,11/6/23 13:00
"13,058.23",13.058234,Nov-23,14,11/6/23 14:00
"13,230.24",13.230241,Nov-23,15,11/6/23 15:00
"13,442.32",13.442323,Nov-23,16,11/6/23 16:00
"14,207.93",14.207926,Nov-23,17,11/6/23 17:00
"14,857.82",14.85782,Nov-23,18,11/6/23 18:00
"14,569.27",14.569265,Nov-23,19,11/6/23 19:00
"14,023.94",14.023943,Nov-23,20,11/6/23 20:00
"13,340.71",13.340712,Nov-23,21,11/6/23 21:00
"12,466.45",12.466448,Nov-23,22,11/6/23 22:00
"11,483.32",11.483318,Nov-23,23,11/6/23 23:00
"10,610.04",10.610043,Nov-23,24,11/6/23 0:00
"10,013.24",10.013243,Nov-23,01,11/7/23 1:00
"9,686.72",9.686723,Nov-23,02,11/7/23 2:00
"9,525.68",9.525675,Nov-23,03,11/7/23 3:00
"9,486.29",9.48629,Nov-23,04,11/7/23 4:00
"9,772.49",9.772487,Nov-23,05,11/7/23 5:00
"10,622.33",10.62233,Nov-23,06,11/7/23 6:00
"12,002.88",12.002883,Nov-23,07,11/7/23 7:00
"12,858.84",12.858836,Nov-23,08,11/7/23 8:00
"13,111.85",13.111848,Nov-23,09,11/7/23 9:00
"13,042.05",13.042054,Nov-23,10,11/7/23 10:00
"12,850.54",12.850535,Nov-23,11,11/7/23 11:00
"12,572.40",12.572397,Nov-23,12,11/7/23 12:00
"12,350.71",12.350711,Nov-23,13,11/7/23 13:00
"12,319.34",12.319335,Nov-23,14,11/7/23 14:00
"12,558.03",12.558033,Nov-23,15,11/7/23 15:00
"12,950.62",12.950624,Nov-23,16,11/7/23 16:00
"13,663.05",13.66305,Nov-23,17,11/7/23 17:00
"14,329.47",14.329468,Nov-23,18,11/7/23 18:00
"14,071.65",14.071645,Nov-23,19,11/7/23 19:00
"13,550.73",13.550733,Nov-23,20,11/7/23 20:00
"12,902.48",12.902482,Nov-23,21,11/7/23 21:00
"12,068.60",12.068597,Nov-23,22,11/7/23 22:00
"11,131.08",11.131084,Nov-23,23,11/7/23 23:00
"10,359.69",10.359688,Nov-23,24,11/7/23 0:00
"9,881.25",9.881253,Nov-23,01,11/8/23 1:00
"9,554.67",9.554668,Nov-23,02,11/8/23 2:00
"9,461.13",9.461132,Nov-23,03,11/8/23 3:00
"9,544.00",9.544,Nov-23,04,11/8/23 4:00
"9,989.14",9.989139,Nov-23,05,11/8/23 5:00
"11,008.52",11.008522,Nov-23,06,11/8/23 6:00
"12,562.89",12.562889,Nov-23,07,11/8/23 7:00
"13,214.80",13.214801,Nov-23,08,11/8/23 8:00
"12,921.51",12.921514,Nov-23,09,11/8/23 9:00
"12,340.63",12.340625,Nov-23,10,11/8/23 10:00
"11,919.28",11.919278,Nov-23,11,11/8/23 11:00
"11,757.26",11.757256,Nov-23,12,11/8/23 12:00
"11,745.03",11.745031,Nov-23,13,11/8/23 13:00
"12,125.32",12.12532,Nov-23,14,11/8/23 14:00
"12,807.81",12.807805,Nov-23,15,11/8/23 15:00
"13,495.30",13.495295,Nov-23,16,11/8/23 16:00
"14,477.24",14.477241,Nov-23,17,11/8/23 17:00
"15,240.54",15.240543,Nov-23,18,11/8/23 18:00
"15,083.29",15.083292,Nov-23,19,11/8/23 19:00
"14,676.27",14.676268,Nov-23,20,11/8/23 20:00
"14,096.32",14.096319,Nov-23,21,11/8/23 21:00
"13,246.68",13.246681,Nov-23,22,11/8/23 22:00
"12,207.04",12.207036,Nov-23,23,11/8/23 23:00
"11,323.27",11.323271,Nov-23,24,11/8/23 0:00
"10,774.85",10.774853,Nov-23,01,11/9/23 1:00
"10,448.06",10.448056,Nov-23,02,11/9/23 2:00
"10,203.78",10.203776,Nov-23,03,11/9/23 3:00
"10,173.03",10.173026,Nov-23,04,11/9/23 4:00
"10,417.34",10.41734,Nov-23,05,11/9/23 5:00
"11,332.83",11.332833,Nov-23,06,11/9/23 6:00
"12,789.11",12.789105,Nov-23,07,11/9/23 7:00
"13,757.99",13.757994,Nov-23,08,11/9/23 8:00
"14,174.14",14.174141,Nov-23,09,11/9/23 9:00
"14,419.61",14.419609,Nov-23,10,11/9/23 10:00
"14,585.04",14.585037,Nov-23,11,11/9/23 11:00
"14,834.88",14.834877,Nov-23,12,11/9/23 12:00
"14,788.95",14.788951,Nov-23,13,11/9/23 13:00
"14,671.61",14.671612,Nov-23,14,11/9/23 14:00
"14,429.60",14.4296,Nov-23,15,11/9/23 15:00
"14,468.76",14.468759,Nov-23,16,11/9/23 16:00
"14,905.25",14.90525,Nov-23,17,11/9/23 17:00
"15,259.00",15.258996,Nov-23,18,11/9/23 18:00
"14,985.02",14.985022,Nov-23,19,11/9/23 19:00
"14,543.18",14.543178,Nov-23,20,11/9/23 20:00
"13,948.40",13.948399,Nov-23,21,11/9/23 21:00
"13,140.36",13.140355,Nov-23,22,11/9/23 22:00
"12,175.79",12.175791,Nov-23,23,11/9/23 23:00
"11,374.93",11.374933,Nov-23,24,11/9/23 0:00
"10,801.89",10.801885,Nov-23,01,11/10/23 1:00
"10,474.52",10.474518,Nov-23,02,11/10/23 2:00
"10,298.32",10.298324,Nov-23,03,11/10/23 3:00
"10,278.58",10.278577,Nov-23,04,11/10/23 4:00
"10,558.04",10.558039,Nov-23,05,11/10/23 5:00
"11,292.75",11.292753,Nov-23,06,11/10/23 6:00
"12,362.58",12.362583,Nov-23,07,11/10/23 7:00
"13,092.42",13.09242,Nov-23,08,11/10/23 8:00
"13,306.96",13.306961,Nov-23,09,11/10/23 9:00
"13,371.25",13.371252,Nov-23,10,11/10/23 10:00
"13,481.54",13.48154,Nov-23,11,11/10/23 11:00
"13,547.44",13.547441,Nov-23,12,11/10/23 12:00
"13,539.83",13.539834,Nov-23,13,11/10/23 13:00
"13,534.44",13.534444,Nov-23,14,11/10/23 14:00
"13,511.53",13.511529,Nov-23,15,11/10/23 15:00
"13,613.81",13.613813,Nov-23,16,11/10/23 16:00
"14,121.32",14.121317,Nov-23,17,11/10/23 17:00
"14,662.38",14.66238,Nov-23,18,11/10/23 18:00
"14,339.04",14.339035,Nov-23,19,11/10/23 19:00
"13,890.89",13.890891,Nov-23,20,11/10/23 20:00
"13,398.56",13.398561,Nov-23,21,11/10/23 21:00
"12,758.89",12.758888,Nov-23,22,11/10/23 22:00
"11,940.64",11.940644,Nov-23,23,11/10/23 23:00
"11,165.81",11.165811,Nov-23,24,11/10/23 0:00
"10,584.11",10.584108,Nov-23,01,11/11/23 1:00
"10,219.80",10.2198,Nov-23,02,11/11/23 2:00
"10,051.76",10.051758,Nov-23,03,11/11/23 3:00
"10,025.45",10.025449,Nov-23,04,11/11/23 4:00
"10,180.37",10.180373,Nov-23,05,11/11/23 5:00
"10,592.01",10.592008,Nov-23,06,11/11/23 6:00
"11,224.74",11.224737,Nov-23,07,11/11/23 7:00
"11,613.19",11.613188,Nov-23,08,11/11/23 8:00
"11,561.21",11.561211,Nov-23,09,11/11/23 9:00
"11,340.66",11.340658,Nov-23,10,11/11/23 10:00
"11,187.22",11.187219,Nov-23,11,11/11/23 11:00
"11,103.36",11.103358,Nov-23,12,11/11/23 12:00
"11,040.11",11.040105,Nov-23,13,11/11/23 13:00
"11,091.09",11.09109,Nov-23,14,11/11/23 14:00
"11,544.50",11.544501,Nov-23,15,11/11/23 15:00
"12,310.02",12.310017,Nov-23,16,11/11/23 16:00
"13,320.31",13.320312,Nov-23,17,11/11/23 17:00
"14,008.83",14.008829,Nov-23,18,11/11/23 18:00
"13,831.11",13.831105,Nov-23,19,11/11/23 19:00
"13,482.67",13.48267,Nov-23,20,11/11/23 20:00
"13,126.47",13.126473,Nov-23,21,11/11/23 21:00
"12,625.75",12.625748,Nov-23,22,11/11/23 22:00
"11,977.46",11.977463,Nov-23,23,11/11/23 23:00
"11,370.34",11.370341,Nov-23,24,11/11/23 0:00
"10,914.46",10.914457,Nov-23,01,11/12/23 1:00
"10,649.22",10.64922,Nov-23,02,11/12/23 2:00
"10,530.93",10.530927,Nov-23,03,11/12/23 3:00
"10,503.25",10.503246,Nov-23,04,11/12/23 4:00
"10,637.81",10.637811,Nov-23,05,11/12/23 5:00
"10,993.41",10.993409,Nov-23,06,11/12/23 6:00
"11,511.90",11.511902,Nov-23,07,11/12/23 7:00
"11,906.38",11.906381,Nov-23,08,11/12/23 8:00
"12,042.17",12.042171,Nov-23,09,11/12/23 9:00
"12,050.26",12.050259,Nov-23,10,11/12/23 10:00
"11,878.34",11.878339,Nov-23,11,11/12/23 11:00
"11,823.52",11.823522,Nov-23,12,11/12/23 12:00
"11,710.76",11.710763,Nov-23,13,11/12/23 13:00
"11,733.50",11.733498,Nov-23,14,11/12/23 14:00
"12,140.06",12.140057,Nov-23,15,11/12/23 15:00
"13,030.24",13.03024,Nov-23,16,11/12/23 16:00
"14,249.14",14.249141,Nov-23,17,11/12/23 17:00
"15,093.08",15.093077,Nov-23,18,11/12/23 18:00
"14,945.69",14.945689,Nov-23,19,11/12/23 19:00
"14,586.95",14.586951,Nov-23,20,11/12/23 20:00
"14,091.03",14.091029,Nov-23,21,11/12/23 21:00
"13,351.83",13.351826,Nov-23,22,11/12/23 22:00
"12,456.26",12.456256,Nov-23,23,11/12/23 23:00
"11,711.41",11.711409,Nov-23,24,11/12/23 0:00
"11,265.37",11.265371,Nov-23,01,11/13/23 1:00
"11,030.39",11.030392,Nov-23,02,11/13/23 2:00
"10,979.70",10.979703,Nov-23,03,11/13/23 3:00
"11,077.20",11.077202,Nov-23,04,11/13/23 4:00
"11,508.91",11.508907,Nov-23,05,11/13/23 5:00
"12,537.75",12.537749,Nov-23,06,11/13/23 6:00
"14,040.48",14.040476,Nov-23,07,11/13/23 7:00
"14,649.92",14.649921,Nov-23,08,11/13/23 8:00
"14,104.87",14.104868,Nov-23,09,11/13/23 9:00
"13,354.33",13.354331,Nov-23,10,11/13/23 10:00
"12,869.81",12.869805,Nov-23,11,11/13/23 11:00
"12,691.45",12.691454,Nov-23,12,11/13/23 12:00
"12,750.66",12.750657,Nov-23,13,11/13/23 13:00
"13,142.51",13.142507,Nov-23,14,11/13/23 14:00
"13,644.75",13.644745,Nov-23,15,11/13/23 15:00
"14,249.42",14.249417,Nov-23,16,11/13/23 16:00
"15,159.05",15.159053,Nov-23,17,11/13/23 17:00
"15,742.62",15.742618,Nov-23,18,11/13/23 18:00
"15,490.94",15.490938,Nov-23,19,11/13/23 19:00
"15,071.89",15.071892,Nov-23,20,11/13/23 20:00
"14,430.48",14.430482,Nov-23,21,11/13/23 21:00
"13,567.92",13.567918,Nov-23,22,11/13/23 22:00
"12,526.39",12.526392,Nov-23,23,11/13/23 23:00
"11,655.43",11.655427,Nov-23,24,11/13/23 0:00
"11,108.30",11.108299,Nov-23,01,11/14/23 1:00
"10,771.33",10.771331,Nov-23,02,11/14/23 2:00
"10,658.70",10.658704,Nov-23,03,11/14/23 3:00
"10,690.38",10.690376,Nov-23,04,11/14/23 4:00
"11,035.15",11.035152,Nov-23,05,11/14/23 5:00
"11,984.82",11.984817,Nov-23,06,11/14/23 6:00
"13,460.70",13.460704,Nov-23,07,11/14/23 7:00
"14,142.75",14.142752,Nov-23,08,11/14/23 8:00
"13,920.95",13.920953,Nov-23,09,11/14/23 9:00
"13,523.12",13.523119,Nov-23,10,11/14/23 10:00
"13,215.77",13.215766,Nov-23,11,11/14/23 11:00
"13,089.26",13.089255,Nov-23,12,11/14/23 12:00
"13,122.93",13.12293,Nov-23,13,11/14/23 13:00
"13,270.02",13.270023,Nov-23,14,11/14/23 14:00
"13,421.32",13.421318,Nov-23,15,11/14/23 15:00
"13,858.67",13.858672,Nov-23,16,11/14/23 16:00
"14,751.94",14.751944,Nov-23,17,11/14/23 17:00
"15,426.21",15.426205,Nov-23,18,11/14/23 18:00
"15,256.11",15.256109,Nov-23,19,11/14/23 19:00
"14,920.78",14.920779,Nov-23,20,11/14/23 20:00
"14,330.80",14.330799,Nov-23,21,11/14/23 21:00
"13,483.28",13.483284,Nov-23,22,11/14/23 22:00
"12,468.60",12.468595,Nov-23,23,11/14/23 23:00
"11,642.18",11.642181,Nov-23,24,11/14/23 0:00
"11,120.81",11.120808,Nov-23,01,11/15/23 1:00
"10,848.19",10.848191,Nov-23,02,11/15/23 2:00
"10,765.95",10.765953,Nov-23,03,11/15/23 3:00
"10,811.27",10.811265,Nov-23,04,11/15/23 4:00
"11,232.25",11.232254,Nov-23,05,11/15/23 5:00
"12,245.13",12.245126,Nov-23,06,11/15/23 6:00
"13,754.73",13.754729,Nov-23,07,11/15/23 7:00
"14,310.87",14.310874,Nov-23,08,11/15/23 8:00
"13,696.95",13.69695,Nov-23,09,11/15/23 9:00
